SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
945,0.16,72.88,82.24,0.15,0.32,41.0015038993,27.9367070399,5.97536212357,59.831514032,49.1215694304,47.3793772228
946,0.02,73.03,97.53,0.06,0.0,40.9459922359,28.4372730549,2.79734448622,60.2817483914,47.0111478178,66.7897536454
947,0.91,79.01,0.0,0.0,0.0,44.9593213247,26.7961567365,34.6513295573,58.7851712298,65.3596872314,-20.8330833441
948,0.1,79.56,17.83,0.08,0.0,43.3194563797,26.0587375542,26.642877507,58.0927612068,63.5718849832,-9.46436679645
949,33.06,0.0,11.84,0.0,100.0,8.28435349419,21.2397806472,6.39616819823,53.2109268146,-77.6989345478,34.0518495704
950,33.89,0.0,36.83,0.0,100.0,8.10165922216,20.793165047,5.35255613126,52.7223796658,-77.2270000512,38.1254784337
951,34.14,0.24,59.32,0.08,100.0,8.15508455281,20.5488009053,4.411568892,52.4521064958,-75.5817164403,42.6752526789
952,35.17,0.01,80.9,0.01,99.57,10.1366608734,22.9131747714,3.96629639745,54.982792132,-69.9859038191,49.6638714032
953,32.33,0.15,99.71,2.14,100.0,9.81684904959,21.1024085651,2.44244685247,53.0613926186,-64.2122410589,57.2029929183
954,39.71,1.97,6.51,0.31,88.83,11.8599614751,25.64822925,11.5147297698,57.7016342884,-69.0260837567,23.3321020146
955,36.09,4.57,25.68,0.61,90.03,11.4385063236,24.7604307437,9.42291146496,56.8412496337,-68.298502743,28.5547871145
956,31.54,7.31,43.64,1.29,91.55,11.494062705,24.3788010584,7.593392725,56.4650790568,-66.2799796075,34.6430081159
957,30.96,6.4,64.62,2.9,90.88,11.4742706085,23.9917919814,5.60049774457,56.0795751739,-64.7596451302,42.6915917216
958,27.86,4.85,83.25,6.75,90.59,11.9077099061,23.6515403425,3.92404386326,55.7372073261,-60.2254785726,51.223736719
959,8.96,3.28,95.38,19.53,92.92,12.2443704533,22.0180572006,2.59511718628,54.0461582722,-50.6117566476,57.6377565036
960,59.48,0.0,0.0,0.0,68.85,14.9681522483,27.8617370179,22.3237701403,59.7636202831,-57.8539260715,1.27204485172
961,52.98,1.62,11.94,0.42,71.75,15.5675949547,28.7077319375,19.2250355714,60.5228171506,-57.5860406072,8.86669193907
962,45.79,5.5,23.96,1.01,75.4,15.3085783727,28.2718672516,15.5462085159,60.1335627527,-57.4266084815,16.6074339761
963,39.81,9.07,38.2,1.29,78.15,14.9931047872,27.7003276646,12.2684733058,59.6170315728,-57.0728422336,24.4186123524
964,29.97,13.63,50.19,3.04,82.18,14.3125031464,26.1963766052,8.88768063993,58.2229818267,-55.1954450262,32.8102114747
965,27.44,11.84,69.06,6.75,81.35,14.6171371943,25.9954603323,6.31399030691,58.0327405954,-52.5103888705,42.7321110087
966,13.06,16.04,81.13,11.47,85.49,14.1422373285,24.1891536278,4.15379226438,56.2766830422,-47.8601905141,50.7664302181
967,0.53,32.46,94.83,1.18,94.49,14.4346754265,22.8486163616,2.65181634337,54.9160641938,-40.1903697212,58.6811287342
968,99.06,0.56,0.7,4.68,4.96,12.5431915955,19.5357645181,45.08869811,51.3082232372,-36.7823225386,-47.4633117692
969,90.36,0.6,2.37,1.45,21.79,13.3311079309,22.0102647364,40.251065276,54.037893895,-43.3508858602,-36.686595089
970,80.84,0.88,4.21,0.99,35.03,14.2299589955,24.2401719088,34.4316843273,56.3274612102,-47.5350049961,-24.7533867401
971,71.47,2.37,7.91,1.48,45.06,15.4095019239,26.119606065,29.3523393374,58.1504054566,-48.28486822,-13.8668882919
972,67.28,3.5,20.27,1.72,48.11,15.7848212802,26.8502673441,25.1860878941,58.8354763323,-49.0525446171,-5.63598962622
973,62.2,5.25,31.82,1.96,51.86,14.0241327949,25.4080930694,18.5886405722,57.4708977229,-53.7437267684,4.97798997029
974,54.66,8.5,41.32,2.13,57.46,14.4259979678,25.8380855793,14.7984942095,57.8830417027,-53.0322751047,14.5957047941
975,43.48,13.58,48.83,2.85,64.74,14.602192458,25.4666753238,11.4200680848,57.5273205213,-50.4227421184,23.3166222032
976,30.0,18.52,57.09,5.58,71.19,14.6270603759,24.6387030318,8.55561084165,56.7216856281,-46.7989751769,31.4220020406
977,18.1,22.9,68.8,8.0,75.69,14.3428216841,23.4916669595,5.97224655147,55.5752050669,-43.5958170672,40.0554048634
978,6.25,31.21,81.69,5.56,81.68,14.0910821061,22.1762835398,4.09973049924,54.2135467023,-39.2856695112,47.5310791833
979,0.02,38.48,98.87,0.06,86.04,14.961518001,21.6229950931,2.34808595286,53.624689674,-31.4327242348,58.9814170119
980,94.96,15.92,0.0,0.0,0.0,13.0186678963,17.7933075794,47.9360480557,49.2444465182,-24.7252291236,-54.3934599831
981,86.79,8.27,5.4,8.69,5.15,12.4287975167,18.6675250246,38.3120130376,50.2959354976,-33.1915192341,-40.5683335152
982,80.44,8.33,12.22,7.58,15.37,12.7183150825,20.0230409904,32.8866044779,51.8632521381,-38.0011227168,-30.1804497933
983,72.52,10.12,17.56,5.77,26.91,13.7851983561,21.9337632036,28.4131740481,53.9566556491,-40.0979693145,-19.5696558834
984,71.37,10.41,32.66,5.57,27.08,13.3979653946,21.9569179375,23.2983615412,53.9812639523,-42.6753121382,-10.5532074034
985,67.75,11.5,44.52,5.04,30.76,13.3203076685,22.2902076435,18.369171532,54.3335751821,-44.6952112578,0.0496499407435
986,59.98,14.36,52.6,4.15,39.04,14.0818325211,23.1404081134,14.4957296815,55.2166696431,-43.6671120754,10.7730054616
987,48.27,17.48,59.02,5.82,48.13,15.5216835216,24.3226663543,11.0044776092,56.4094168724,-40.1237710386,22.6596880074
988,25.52,26.84,59.58,7.04,62.91,16.6848105505,24.8129318084,8.72161590883,56.8926965499,-35.5760342838,31.1130317172
989,13.71,32.63,70.95,6.78,68.85,16.1318959393,23.4027951873,5.87892032402,55.4848318333,-32.6199623387,40.3360314327
990,2.2,41.15,83.74,2.18,75.79,15.8844129849,21.8329857887,3.76597478829,53.8493496063,-26.9865939154,48.9551383924
991,0.0,42.38,100.0,0.0,77.47,17.9379101192,22.9653433088,2.21608451746,55.0366223216,-20.7682997829,62.582137808
992,82.07,22.87,3.38,4.18,0.63,14.6697454084,18.8051062287,42.5372708629,50.4584058524,-19.5429436741,-45.784229113
993,77.49,18.46,14.71,10.59,0.96,13.8896728332,18.8444193632,33.8296952384,50.5046852984,-24.5599877346,-33.9165214836
994,73.47,18.83,25.41,9.72,6.78,14.3899004467,20.0960593779,28.6824532118,51.9456447831,-27.6616223317,-23.4783797403
995,71.77,19.25,38.95,9.07,8.45,14.1129636803,20.5127813407,22.9120961286,52.4120870136,-31.3845071119,-12.5295234959
996,69.5,19.88,51.57,8.28,11.18,14.2179827776,20.8986298839,17.9695734859,52.8383725115,-32.5699750159,-1.64287343377
997,65.72,20.36,62.88,8.21,15.39,14.4519035901,21.373994187,13.3482606717,53.3564014203,-33.3621073077,10.6029094317
998,46.47,24.19,62.85,9.66,34.97,17.7845323956,24.4465497234,11.6599315708,56.5321437661,-28.0303466789,20.8815035728
999,25.2,32.83,64.52,8.91,51.53,18.8751446458,24.5299510083,8.7864981404,56.6145331404,-22.6827649642,30.3995237515
1000,11.46,39.99,74.13,6.7,60.32,19.0817724386,24.0509587702,6.09997060296,56.1387789775,-19.5765900953,40.4370875705
1001,1.26,47.29,87.28,1.57,67.33,19.502890417,23.4176097289,3.8044584466,55.4999125338,-14.6950321073,51.5582995547
1002,76.43,35.71,0.0,0.0,0.0,17.922014243,19.7726133987,46.8892072682,51.579143137,-5.94970772882,-49.1443499815
