SAMPLE_ID,INK_1,INK_2,INK_3,INK_4,INK_5,INK_6,INK_7,XYZ_X,XYZ_Y,XYZ_Z,LAB_L,LAB_A,LAB_B
2689,70.2,0.0,70.2,0.0,40.0,0.0,0.0,16.5504,18.9153,6.88835,50.588,-9.142,27.389
2690,0.0,0.0,100.0,40.0,100.0,0.0,100.0,4.58262,2.96545,0.52834,19.905,26.351,24.344
2691,0.0,70.2,100.0,20.0,100.0,0.0,0.0,25.2957,13.8611,0.630089,44.033,61.32,64.023
2692,0.0,0.0,0.0,0.0,0.0,70.2,40.0,12.508,17.0222,22.7678,48.288,-23.993,-19.376
2693,70.2,100.0,100.0,0.0,0.0,40.0,0.0,3.74797,2.67656,1.40056,18.699,19.809,8.422
2694,0.0,20.0,70.2,0.0,40.0,0.0,0.0,54.0613,42.4557,6.66351,71.184,36.503,63.861
2695,0.0,0.0,7.1,0.0,0.0,0.0,0.0,80.3874,83.1293,66.1962,93.071,0.457,2.199
2696,40.0,0.0,100.0,40.0,0.0,0.0,100.0,1.60479,1.29166,1.24185,11.217,10.345,-2.458
2697,0.0,0.0,40.0,0.0,100.0,70.2,0.0,14.6057,11.4517,1.47487,40.331,23.729,44.825
2698,0.0,70.2,0.0,20.0,0.0,0.0,40.0,15.0278,9.44268,13.4106,36.823,41.393,-18.081
2699,40.0,100.0,70.2,20.0,0.0,0.0,0.0,10.1217,5.76359,2.79818,28.808,42.728,12.513
2700,40.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0399,49.0702,32.2805,75.495,-21.344,11.462
2701,40.0,0.0,0.0,20.0,0.0,0.0,100.0,4.32416,2.31344,12.9824,17.053,35.173,-50.993
2702,0.0,100.0,0.0,0.0,0.0,40.0,100.0,3.04637,1.6669,4.28441,13.632,30.343,-23.531
2703,0.0,0.0,1.2,0.0,0.0,0.0,0.0,81.7224,84.0219,73.0327,93.46,1.371,-3.32
2704,70.2,0.0,70.2,0.0,0.0,20.0,0.0,15.4014,26.0063,12.6404,58.043,-47.861,20.636
2705,0.0,40.0,100.0,40.0,40.0,40.0,40.0,5.82755,4.64585,0.984947,25.701,16.474,26.186
2706,0.0,40.0,0.0,40.0,0.0,100.0,0.0,3.73057,6.12554,6.03368,29.727,-27.988,-4.802
2707,0.0,0.0,40.0,40.0,0.0,100.0,0.0,5.02026,10.2339,5.37119,38.259,-47.17,13.089
2708,0.0,94.9,0.0,0.0,0.0,0.0,0.0,34.9055,18.2667,17.1491,49.818,72.653,-5.0
2709,40.0,100.0,100.0,0.0,40.0,0.0,40.0,9.02834,5.11147,0.981193,27.05,41.487,28.57
2710,20.0,0.0,0.0,0.0,0.0,20.0,20.0,37.145,40.4446,49.0368,69.785,-5.948,-20.26
2711,40.0,70.2,40.0,0.0,0.0,40.0,0.0,10.7487,9.64685,9.1296,37.201,11.324,-4.298
2712,70.2,40.0,70.2,0.0,0.0,100.0,0.0,3.07442,6.98599,4.11883,31.775,-47.376,8.724
2713,100.0,40.0,0.0,0.0,40.0,0.0,40.0,5.06164,4.39515,10.5812,24.937,10.764,-30.284
2714,100.0,0.0,100.0,40.0,100.0,0.0,40.0,3.8638,2.88152,0.589164,19.563,17.812,22.606
2715,0.0,70.2,70.2,0.0,0.0,70.2,0.0,8.82251,9.04459,4.15116,36.07,0.869,15.937
2716,20.0,100.0,70.2,0.0,0.0,100.0,0.0,1.96601,1.95101,1.77665,15.228,1.994,-1.804
2717,0.0,0.0,0.0,0.0,0.0,0.0,85.1,13.7208,8.60128,28.4318,35.205,40.329,-51.942
2718,40.0,100.0,40.0,0.0,40.0,0.0,40.0,9.5713,5.34945,2.84138,27.708,43.114,10.285
2719,0.0,0.0,70.2,20.0,40.0,0.0,0.0,39.9407,34.352,5.60968,65.241,22.546,58.436
2720,40.0,20.0,20.0,0.0,0.0,70.2,0.0,11.9289,20.0547,18.6462,51.899,-43.526,-4.764
2721,0.0,0.0,100.0,0.0,40.0,0.0,100.0,5.7663,3.65004,1.4595,22.479,29.672,14.228
2722,0.0,100.0,0.0,0.0,40.0,40.0,40.0,9.31496,5.32525,3.79502,27.642,41.313,3.581
2723,0.0,20.0,70.2,20.0,0.0,0.0,0.0,37.3256,35.9334,9.39862,66.469,8.934,45.23
2724,0.0,40.0,100.0,0.0,0.0,0.0,0.0,47.6849,40.1525,4.44478,69.578,26.533,72.008
2725,70.2,0.0,70.2,40.0,0.0,0.0,0.0,8.07752,11.7717,6.19289,40.851,-26.268,13.648
2726,0.0,0.0,14.9,0.0,0.0,0.0,0.0,78.6479,81.9618,57.8333,92.558,-0.751,9.496
2727,0.0,100.0,100.0,0.0,40.0,0.0,0.0,30.7442,15.4884,1.21623,46.296,73.07,58.365
2728,70.2,100.0,70.2,40.0,0.0,0.0,0.0,3.58508,2.53296,1.96091,18.067,20.043,1.23
2729,100.0,0.0,0.0,40.0,100.0,100.0,0.0,3.49288,2.86018,1.04545,19.475,12.531,14.534
2730,100.0,40.0,40.0,40.0,0.0,40.0,40.0,1.7849,2.18225,3.75684,16.416,-7.457,-15.533
2731,0.0,40.0,100.0,40.0,100.0,0.0,100.0,4.62955,2.97513,0.507272,19.944,26.799,24.809
2732,0.0,0.0,40.0,40.0,0.0,0.0,100.0,2.89681,1.85498,4.47482,14.707,23.079,-22.767
2733,70.2,100.0,0.0,0.0,0.0,70.2,0.0,3.1291,2.42782,6.19401,17.589,14.705,-26.464
2734,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.9784,71.3794,6.92192,87.669,-4.031,91.18
2735,70.2,20.0,0.0,0.0,0.0,0.0,70.2,7.89529,5.75703,23.7777,28.791,24.057,-54.889
2736,100.0,40.0,40.0,40.0,100.0,0.0,40.0,3.88239,2.75271,1.0328,19.025,20.405,13.947
2737,100.0,0.0,0.0,0.0,0.0,0.0,40.0,9.82182,10.7154,37.4158,39.097,-3.974,-58.672
2738,20.0,0.0,20.0,0.0,100.0,0.0,0.0,41.7923,27.4538,1.96306,59.392,53.43,72.459
2739,100.0,20.0,100.0,0.0,0.0,0.0,40.0,3.29712,5.54416,3.18845,28.232,-28.365,8.64
2740,0.0,70.2,20.0,0.0,100.0,0.0,0.0,39.4021,21.1994,1.62578,53.167,72.906,65.23
2741,20.0,20.0,100.0,0.0,0.0,70.2,0.0,11.8832,19.5826,3.91292,51.362,-41.53,43.743
2742,100.0,100.0,40.0,0.0,100.0,0.0,40.0,4.2206,2.77588,0.995366,19.123,24.821,14.684
2743,0.0,0.0,0.0,1.6,0.0,0.0,0.0,79.2191,81.3518,71.9139,92.288,1.541,-4.355
2744,20.0,20.0,100.0,0.0,0.0,0.0,40.0,19.5749,18.3159,3.68337,49.877,9.912,42.627
2745,0.0,0.0,40.0,40.0,0.0,100.0,100.0,1.01089,1.04873,1.91618,9.391,-0.011,-13.288
2746,40.0,70.2,0.0,0.0,0.0,0.0,40.0,13.0968,8.53694,18.5191,35.077,36.862,-33.49
2747,100.0,100.0,100.0,0.0,0.0,70.2,0.0,1.19408,1.33542,1.11439,11.521,-2.945,-0.183
2748,0.0,0.0,0.0,0.0,0.0,0.0,0.8,80.946,82.9488,73.9263,92.992,1.885,-4.907
2749,0.0,0.0,100.0,0.0,40.0,0.0,0.0,60.7999,51.8616,3.8423,77.198,27.045,88.726
2750,40.0,40.0,40.0,0.0,0.0,100.0,0.0,4.71999,9.68061,7.30616,37.263,-46.676,2.682
2751,0.0,40.0,40.0,40.0,0.0,40.0,40.0,5.82947,5.46222,4.65838,28.013,6.53,-0.847
2752,0.0,0.0,0.0,0.0,3.1,0.0,0.0,80.759,81.8463,70.1274,92.507,3.612,-2.382
2753,40.0,40.0,0.0,0.0,0.0,40.0,100.0,3.30349,1.99976,9.12627,15.486,26.679,-41.726
2754,20.0,40.0,100.0,0.0,0.0,0.0,0.0,34.6561,31.1535,4.29689,62.637,16.548,60.888
2755,70.2,100.0,0.0,0.0,0.0,0.0,70.2,3.8609,2.20434,7.22675,16.525,30.864,-32.749
2756,40.0,0.0,40.0,40.0,0.0,0.0,40.0,7.80387,8.16589,8.44551,34.326,-0.642,-6.794
2757,0.0,0.0,80.0,0.0,0.0,0.0,0.0,68.7693,73.6673,13.2919,88.765,-4.843,71.797
2758,0.0,100.0,70.2,20.0,0.0,0.0,0.0,19.9342,10.5593,3.00508,38.828,59.324,28.231
2759,0.0,40.0,100.0,0.0,0.0,100.0,0.0,5.28834,10.7038,2.61574,39.077,-47.43,31.657
2760,0.0,40.0,100.0,40.0,0.0,40.0,100.0,1.58001,1.31169,0.894219,11.357,9.081,2.904
2761,0.0,40.0,0.0,20.0,100.0,0.0,0.0,30.7807,18.3234,1.99097,49.886,57.731,55.798
2762,0.0,40.0,40.0,20.0,0.0,0.0,0.0,33.2714,28.0845,14.5178,59.965,23.266,18.894
2763,40.0,0.0,40.0,0.0,0.0,40.0,40.0,11.4865,14.8659,15.0767,45.45,-18.847,-7.552
2764,0.0,20.0,100.0,0.0,70.2,0.0,0.0,50.6637,34.4409,1.72364,65.311,52.993,85.105
2765,0.0,0.0,40.0,0.0,0.0,0.0,0.0,73.9643,78.5075,35.6679,91.011,-3.547,33.266
2766,100.0,100.0,100.0,40.0,0.0,0.0,0.0,1.50812,1.40216,1.02745,11.972,4.474,1.867
2767,0.0,100.0,100.0,40.0,0.0,0.0,100.0,2.17488,1.34388,0.742004,11.579,22.398,5.956
2768,20.0,20.0,0.0,20.0,0.0,0.0,0.0,33.1143,32.2926,35.6085,63.584,7.114,-13.938
2769,0.0,40.0,40.0,40.0,40.0,0.0,40.0,10.4031,7.30934,3.37903,32.501,28.976,14.679
2770,20.0,100.0,0.0,20.0,0.0,0.0,0.0,16.0556,8.4849,9.71369,34.973,55.367,-10.145
2771,40.0,100.0,40.0,0.0,0.0,100.0,40.0,1.55693,1.55186,2.15795,12.934,1.662,-9.485
2772,0.0,40.0,0.0,40.0,0.0,100.0,40.0,2.35888,3.22307,4.25702,20.916,-13.971,-10.813
2773,0.0,0.0,40.0,0.0,40.0,20.0,0.0,47.1559,43.8125,13.3188,72.103,14.182,42.996
2774,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.9017,1.95101,1.55268,15.228,0.488,0.64
2775,100.0,0.0,0.0,0.0,40.0,0.0,0.0,9.70892,12.5979,22.7667,42.151,-18.036,-29.955
2776,20.0,20.0,70.2,20.0,0.0,0.0,0.0,27.6713,28.4566,9.02026,60.299,0.93,35.911
2777,100.0,0.0,100.0,0.0,40.0,40.0,40.0,3.19018,4.21975,1.83571,24.385,-13.557,13.374
2778,100.0,40.0,100.0,20.0,40.0,0.0,0.0,3.77688,4.3336,1.65617,24.745,-5.817,15.892
2779,20.0,20.0,40.0,20.0,0.0,0.0,0.0,29.5064,29.9499,17.5498,61.611,2.41,14.417
2780,0.0,20.0,40.0,0.0,40.0,0.0,0.0,55.7777,43.8409,12.3906,72.122,36.778,45.62
2781,0.0,40.0,0.0,0.0,70.2,0.0,40.0,24.9812,15.5287,5.92683,46.35,50.001,24.355
2782,0.0,20.0,20.0,0.0,0.0,0.0,100.0,6.93707,3.69863,13.183,22.649,41.366,-41.898
2783,0.0,0.0,0.0,0.0,70.2,0.0,0.0,61.7022,45.3336,11.3413,73.111,46.772,50.415
2784,0.0,40.0,40.0,70.2,0.0,0.0,0.0,7.193,6.27952,3.49463,30.107,11.746,9.774
2785,20.0,40.0,40.0,0.0,0.0,0.0,70.2,10.2668,7.24802,10.6477,32.365,28.518,-17.688
2786,40.0,0.0,70.2,0.0,40.0,0.0,0.0,32.0533,31.0751,7.41475,62.571,7.7,45.877
2787,0.0,0.0,100.0,40.0,0.0,100.0,100.0,0.803505,0.939623,0.773339,8.478,-4.097,0.032
2788,0.0,0.0,40.0,0.0,100.0,20.0,0.0,40.7604,27.2348,1.62029,59.191,51.156,75.677
2789,0.0,100.0,0.0,20.0,0.0,0.0,40.0,12.1067,6.48437,7.7174,30.603,49.499,-10.443
2790,40.0,40.0,40.0,0.0,0.0,0.0,70.2,7.8396,5.78483,10.1856,28.863,23.235,-22.242
2791,100.0,70.2,40.0,0.0,0.0,0.0,70.2,2.31081,1.83637,5.92758,14.604,12.243,-30.383
2792,40.0,0.0,0.0,0.0,0.0,40.0,40.0,15.0811,17.4523,30.73,48.825,-10.022,-32.14
2793,40.0,0.0,0.0,20.0,40.0,0.0,0.0,23.7765,22.4928,17.6448,54.546,9.465,2.021
2794,0.0,40.0,0.0,0.0,40.0,40.0,0.0,25.2931,21.1176,13.398,53.078,22.322,9.979
2795,40.0,40.0,100.0,20.0,0.0,0.0,0.0,15.7769,15.5033,3.19841,46.316,4.874,39.749
2796,0.0,0.0,2.4,0.0,0.0,0.0,0.0,81.4489,83.8401,71.6077,93.381,1.183,-2.199
2797,40.0,0.0,100.0,20.0,0.0,0.0,100.0,2.22573,1.69387,1.7019,13.791,13.956,-3.49
2798,0.0,40.0,40.0,40.0,0.0,100.0,100.0,0.962865,1.02061,1.56624,9.162,-0.785,-9.973
2799,70.2,100.0,70.2,0.0,0.0,0.0,70.2,2.90001,1.92136,2.27855,15.069,21.576,-6.89
2800,70.2,0.0,0.0,0.0,0.0,0.0,20.0,21.1727,24.7602,51.1185,56.841,-12.318,-44.924
2801,20.0,20.0,100.0,0.0,70.2,0.0,0.0,36.8441,25.8979,1.66384,57.94,44.123,73.041
2802,100.0,20.0,0.0,0.0,0.0,0.0,0.0,12.6372,16.8946,44.4938,48.127,-22.431,-52.239
2803,100.0,100.0,100.0,0.0,40.0,40.0,0.0,2.47778,1.97472,0.894242,15.354,12.402,9.795
2804,40.0,40.0,0.0,20.0,100.0,0.0,0.0,16.618,10.447,1.92782,38.633,42.766,37.014
2805,0.0,0.0,0.0,74.9,0.0,0.0,0.0,8.21966,8.44003,7.08653,34.883,0.732,-0.519
2806,100.0,0.0,20.0,0.0,0.0,0.0,40.0,7.89958,9.79722,26.5582,37.476,-13.339,-44.876
2807,40.0,40.0,100.0,40.0,0.0,40.0,40.0,3.22685,3.47423,1.3944,21.851,-2.022,13.932
2808,0.0,40.0,40.0,0.0,0.0,40.0,0.0,26.2086,27.3022,15.5137,59.253,-0.478,15.16
2809,100.0,100.0,40.0,40.0,0.0,100.0,0.0,0.866968,1.08495,1.52695,9.68,-6.718,-8.63
2810,0.0,100.0,100.0,20.0,40.0,0.0,0.0,20.2994,10.5714,0.99956,38.849,61.028,48.63
2811,20.0,40.0,0.0,0.0,70.2,0.0,0.0,35.079,23.0152,7.40141,55.088,50.527,33.029
2812,100.0,20.0,20.0,0.0,0.0,0.0,40.0,6.58418,7.48663,21.5799,32.89,-6.364,-43.619
2813,70.2,20.0,70.2,0.0,40.0,0.0,0.0,14.2055,14.6903,5.71916,45.207,0.255,23.367
2814,0.0,0.0,0.0,0.0,100.0,0.0,0.0,57.9888,37.4335,2.49797,67.601,61.699,81.801
2815,100.0,40.0,100.0,0.0,0.0,40.0,40.0,2.09778,3.43227,2.25481,21.698,-22.908,4.75
2816,70.2,0.0,20.0,0.0,0.0,100.0,0.0,6.33658,16.1955,14.6672,47.23,-70.769,-3.446
2817,100.0,40.0,40.0,40.0,40.0,40.0,0.0,2.94999,3.17979,2.85022,20.75,-2.023,-1.779
2818,0.0,100.0,40.0,40.0,0.0,100.0,100.0,0.845219,0.814572,1.12061,7.358,2.415,-7.449
2819,40.0,40.0,40.0,20.0,0.0,0.0,40.0,9.49309,8.16102,9.27176,34.316,13.999,-9.768
2820,40.0,0.0,0.0,40.0,100.0,0.0,100.0,4.17758,2.76996,1.06788,19.098,24.328,13.553
2821,0.0,100.0,0.0,40.0,40.0,0.0,100.0,3.46944,2.1527,1.87603,16.269,25.979,-1.028
2822,0.0,0.0,0.0,0.0,5.1,0.0,0.0,79.9671,80.3485,67.4135,91.841,4.937,-1.054
2823,0.0,0.0,20.0,0.0,100.0,40.0,0.0,28.3221,19.8956,1.83606,51.719,40.478,60.498
2824,0.0,40.0,70.2,0.0,20.0,0.0,0.0,48.072,37.1601,7.93331,67.397,37.001,52.156
2825,40.0,40.0,20.0,0.0,0.0,0.0,100.0,4.36417,2.42847,9.82133,17.592,33.396,-40.473
2826,100.0,0.0,0.0,40.0,100.0,40.0,0.0,4.31123,3.44567,1.47045,21.747,14.763,12.836
2827,0.0,0.0,20.0,0.0,0.0,0.0,0.0,77.5282,81.2076,52.7648,92.224,-1.539,14.27
2828,100.0,70.2,70.2,0.0,0.0,100.0,0.0,1.36135,2.70559,2.5834,18.824,-29.256,-3.0
2829,0.0,0.0,0.0,0.0,40.0,0.0,40.0,32.6607,25.3584,20.2227,57.423,32.064,1.419
2830,20.0,100.0,0.0,0.0,0.0,0.0,40.0,13.6245,7.12287,10.5561,32.085,53.165,-17.88
2831,0.4,0.0,0.0,0.0,0.0,0.0,0.0,81.5781,83.8539,74.4082,93.387,1.407,-4.644
2832,0.0,100.0,70.2,20.0,40.0,0.0,0.0,20.721,10.7762,1.7795,39.201,61.556,39.499
2833,40.0,40.0,100.0,0.0,0.0,70.2,0.0,7.27203,11.3871,3.0241,40.225,-31.098,30.5
2834,70.2,100.0,20.0,0.0,0.0,70.2,0.0,2.84867,2.28792,4.65039,16.931,12.627,-19.91
2835,40.0,40.0,0.0,40.0,40.0,100.0,0.0,3.17107,3.7549,3.04528,22.844,-7.236,0.378
2836,0.0,0.0,0.0,3.5,0.0,0.0,0.0,75.9998,78.0462,68.9433,90.801,1.519,-4.251
2837,40.0,40.0,100.0,40.0,100.0,0.0,100.0,3.94308,2.64797,0.502381,18.575,23.233,22.541
2838,100.0,40.0,0.0,20.0,0.0,0.0,100.0,2.01825,1.22892,7.48554,10.769,22.413,-43.721
2839,70.2,0.0,40.0,20.0,0.0,100.0,0.0,4.00856,10.0193,7.30582,37.877,-59.017,3.742
2840,40.0,40.0,20.0,0.0,0.0,100.0,0.0,5.14182,10.2775,9.82987,38.336,-46.007,-4.736
2841,0.0,0.0,70.2,40.0,0.0,0.0,0.0,25.7253,27.4243,7.23751,59.365,-2.964,41.069
2842,0.0,40.0,100.0,0.0,100.0,100.0,0.0,5.44167,4.55455,0.62246,25.426,13.229,32.086
2843,20.0,100.0,20.0,20.0,0.0,0.0,0.0,15.4867,8.28032,7.09933,34.56,53.859,-1.129
2844,100.0,40.0,40.0,40.0,100.0,0.0,100.0,3.26036,2.28375,0.854274,16.911,19.827,13.149
2845,0.0,0.0,0.0,0.0,1.6,0.0,0.0,81.3574,82.983,72.2109,93.007,2.618,-3.378
2846,100.0,0.0,100.0,40.0,0.0,100.0,40.0,0.981667,2.0441,1.16356,15.717,-28.343,6.361
2847,40.0,100.0,0.0,40.0,100.0,0.0,0.0,9.04323,5.14574,0.961374,27.146,41.198,29.045
2848,70.2,0.0,100.0,40.0,0.0,0.0,0.0,7.43061,11.0068,3.02391,39.592,-26.845,29.41
2849,100.0,0.0,40.0,0.0,0.0,40.0,0.0,7.45059,16.1786,18.9328,47.208,-59.482,-13.473
2850,40.0,100.0,100.0,0.0,0.0,70.2,0.0,3.57553,2.67401,1.22309,18.688,17.218,10.673
2851,0.0,100.0,40.0,40.0,40.0,100.0,0.0,2.60025,2.13016,1.29165,16.156,11.337,5.406
2852,100.0,0.0,70.2,40.0,0.0,0.0,0.0,3.99643,7.43026,5.67474,32.767,-37.166,2.132
2853,0.0,0.0,0.0,0.0,7.1,0.0,0.0,79.1781,78.8668,64.7697,91.174,6.262,0.273
2854,40.0,40.0,0.0,20.0,0.0,0.0,40.0,11.2293,8.95836,18.3718,35.904,20.449,-31.741
2855,0.0,0.0,0.0,70.2,0.0,100.0,0.0,2.49998,4.34158,3.54742,24.77,-27.745,0.223
2856,0.0,0.0,40.0,0.0,100.0,0.0,100.0,7.36435,4.36174,1.29858,24.833,36.137,20.277
2857,70.2,40.0,70.2,0.0,0.0,40.0,0.0,7.82145,11.5495,7.07424,40.491,-27.053,9.201
2858,0.0,0.0,100.0,0.0,40.0,100.0,100.0,2.01589,1.76829,0.841585,14.221,7.48,8.728
2859,40.0,70.2,70.2,40.0,0.0,0.0,0.0,8.07115,6.32293,3.1823,30.213,19.528,12.099
2860,40.0,0.0,0.0,0.0,100.0,0.0,0.0,29.448,19.9336,2.31719,51.762,44.64,56.034
2861,40.0,100.0,40.0,0.0,70.2,0.0,0.0,16.7297,8.77325,1.97638,35.544,56.703,31.212
2862,10.2,0.0,0.0,0.0,0.0,0.0,0.0,71.7517,75.5436,72.6908,89.647,-2.278,-9.594
2863,0.0,70.2,0.0,20.0,70.2,0.0,0.0,26.2401,15.024,3.9505,45.667,58.212,33.693
2864,2.0,2.0,2.0,0.0,0.0,0.0,0.0,78.144,80.0516,70.3735,91.708,1.913,-3.981
2865,0.0,20.0,0.0,0.0,0.0,70.2,0.0,19.7702,29.2561,27.6885,61.007,-37.088,-6.223
2866,0.0,0.0,40.0,0.0,0.0,0.0,100.0,6.6617,3.85348,10.9082,23.181,36.284,-34.34
2867,0.0,40.0,20.0,0.0,0.0,0.0,40.0,27.3019,20.5424,22.5051,52.445,33.309,-11.706
2868,40.0,100.0,100.0,0.0,40.0,100.0,0.0,2.52612,2.07773,0.740814,15.89,11.045,13.411
2869,100.0,70.2,70.2,0.0,40.0,0.0,0.0,4.06815,3.85348,3.01725,23.181,5.182,1.164
2870,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.464572,0.471495,0.659757,4.259,0.402,-5.113
2871,0.0,0.0,0.0,0.0,0.0,60.0,0.0,30.635,45.3794,39.5694,73.141,-43.046,-2.869
2872,0.0,0.0,40.0,40.0,40.0,40.0,40.0,7.51932,6.83358,3.4968,31.425,9.201,12.032
2873,100.0,40.0,40.0,40.0,40.0,0.0,100.0,1.86907,1.49089,1.72888,12.55,11.254,-5.918
2874,0.0,40.0,70.2,0.0,0.0,0.0,40.0,24.2048,18.929,7.69765,50.604,28.328,24.119
2875,100.0,0.0,70.2,20.0,0.0,70.2,0.0,3.18762,8.15469,5.37486,34.303,-56.35,6.25
2876,0.0,0.0,0.0,0.0,74.9,0.0,0.0,60.9714,43.8274,9.37597,72.113,49.366,55.039
2877,0.0,0.0,40.0,0.0,100.0,40.0,0.0,27.9779,19.6306,1.51748,51.417,40.428,63.44
2878,40.0,100.0,0.0,0.0,0.0,0.0,40.0,9.9872,5.37777,10.0681,27.785,46.088,-23.716
2879,20.0,20.0,20.0,0.0,0.0,0.0,0.0,48.7755,48.6643,40.0173,75.242,5.111,0.165
2880,0.0,0.0,40.0,0.0,40.0,100.0,100.0,2.28198,1.92953,2.16045,15.113,9.447,-5.751
2881,100.0,0.0,0.0,0.0,40.0,0.0,100.0,3.2112,2.05961,7.73384,15.797,23.812,-36.035
2882,100.0,0.0,40.0,0.0,100.0,0.0,100.0,3.55772,2.44935,1.21228,17.688,21.251,9.094
2883,40.0,100.0,100.0,0.0,0.0,100.0,40.0,1.31182,1.39136,0.849542,11.9,-0.895,4.59
2884,0.0,0.0,0.0,0.0,100.0,0.0,0.0,57.9888,37.4335,2.49797,67.601,61.699,81.801
2885,0.0,70.2,40.0,0.0,0.0,100.0,0.0,3.90758,6.05269,5.0798,29.545,-24.57,-0.453
2886,0.0,100.0,40.0,0.0,100.0,40.0,40.0,10.2407,5.68293,0.968033,28.598,44.554,31.444
2887,0.0,0.0,100.0,0.0,0.0,40.0,40.0,16.1812,19.2393,3.79817,50.966,-12.853,43.775
2888,0.0,40.0,0.0,40.0,0.0,0.0,40.0,11.3146,8.56153,11.9876,35.126,24.419,-17.001
2889,40.0,0.0,40.0,0.0,40.0,0.0,100.0,4.54799,2.90956,4.84071,19.678,26.872,-16.206
2890,0.0,0.0,0.0,0.0,20.0,0.0,70.2,18.3163,13.0563,23.2951,42.848,33.771,-29.753
2891,70.2,0.0,20.0,0.0,70.2,0.0,0.0,16.1937,14.4646,7.18646,44.892,13.399,16.325
2892,70.2,100.0,0.0,20.0,0.0,0.0,100.0,1.86209,1.13018,3.76902,10.032,21.94,-26.617
2893,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7821,23.2012,55.5924,55.279,-33.73,-52.453
2894,20.0,0.0,40.0,0.0,40.0,0.0,0.0,47.4943,42.9146,14.5492,71.497,17.734,38.696
2895,20.0,70.2,70.2,0.0,0.0,0.0,70.2,7.86871,5.00711,3.89125,26.755,32.589,1.451
2896,70.2,0.0,0.0,0.0,0.0,0.0,70.2,9.2657,7.19465,29.1886,32.246,21.063,-58.277
2897,2.7,2.7,2.7,0.0,0.0,0.0,0.0,76.8278,78.6352,68.9785,91.069,2.035,-3.821
2898,70.2,100.0,100.0,0.0,0.0,70.2,0.0,2.19636,1.91857,1.17166,15.054,7.883,5.106
2899,20.0,100.0,20.0,0.0,0.0,0.0,40.0,13.0262,6.93217,7.68726,31.652,51.162,-8.516
2900,100.0,40.0,0.0,0.0,100.0,0.0,40.0,4.84809,3.48746,1.82826,21.899,21.188,9.164
2901,70.2,100.0,0.0,0.0,0.0,0.0,40.0,5.78866,3.3405,9.31024,21.359,34.752,-32.241
2902,0.0,0.0,0.0,0.0,0.0,2.0,0.0,79.7322,82.6136,73.0916,92.845,0.149,-4.432
2903,0.0,0.0,0.0,0.0,40.0,0.0,20.0,48.0634,39.3305,24.7443,68.99,30.111,12.653
2904,94.9,94.9,94.9,0.0,0.0,0.0,0.0,3.08616,2.59004,2.1086,18.321,10.817,0.259
2905,40.0,100.0,100.0,40.0,0.0,0.0,100.0,1.49587,1.0598,0.714828,9.48,14.876,2.849
2906,0.0,0.0,70.2,0.0,20.0,40.0,0.0,34.0562,40.0568,9.2517,69.51,-15.14,50.981
2907,0.0,0.0,0.0,0.0,3.5,0.0,0.0,80.6007,81.5458,69.5799,92.374,3.877,-2.117
2908,20.0,0.0,20.0,0.0,0.0,0.0,40.0,28.5368,27.4527,33.6026,59.391,8.247,-18.274
2909,40.0,0.0,0.0,40.0,40.0,0.0,40.0,8.35637,7.04671,7.59858,31.913,14.747,-7.716
2910,100.0,0.0,100.0,20.0,0.0,0.0,100.0,0.934523,0.955023,1.5364,8.611,0.523,-10.582
2911,0.0,90.2,0.0,0.0,0.0,0.0,0.0,36.3631,19.8103,19.214,51.622,69.77,-6.466
2912,40.0,0.0,100.0,0.0,40.0,0.0,0.0,30.9265,29.7974,3.54338,61.479,8.3,63.541
2913,0.0,100.0,0.0,0.0,100.0,0.0,70.2,11.6029,6.17429,1.12413,29.848,49.231,31.277
2914,100.0,40.0,40.0,0.0,70.2,0.0,0.0,5.3717,4.9766,3.56239,26.668,7.05,3.397
2915,0.0,0.0,0.0,0.0,14.9,0.0,0.0,76.1668,73.2798,55.1241,88.581,11.426,5.458
2916,40.0,40.0,40.0,0.0,40.0,40.0,40.0,7.84668,6.68297,4.84375,31.074,13.77,3.426
2917,40.0,0.0,100.0,0.0,40.0,40.0,0.0,16.9644,19.5591,2.97631,51.335,-10.064,50.007
2918,40.0,100.0,40.0,0.0,0.0,40.0,40.0,4.84467,3.12507,3.79434,20.538,27.011,-8.663
2919,20.0,70.2,70.2,0.0,100.0,0.0,0.0,28.2266,15.472,1.05423,46.274,63.574,60.609
2920,100.0,40.0,0.0,40.0,0.0,100.0,40.0,1.25631,1.86478,3.50282,14.761,-14.935,-16.739
2921,40.0,100.0,100.0,0.0,0.0,40.0,0.0,7.0537,4.34958,1.46886,24.795,33.275,18.11
2922,0.0,100.0,40.0,40.0,40.0,0.0,0.0,13.4046,7.34421,2.15838,32.578,49.631,24.38
2923,40.0,20.0,20.0,20.0,0.0,0.0,0.0,22.9123,24.495,24.2467,56.58,-3.148,-7.84
2924,30.2,0.0,0.0,0.0,0.0,0.0,0.0,54.2124,60.3536,69.1847,82.03,-9.863,-19.593
2925,0.0,0.0,40.0,0.0,100.0,0.0,40.0,28.5639,18.0403,1.54274,49.545,50.792,59.921
